,0,1,2,3
0,https://leetcode.com/problems/find-mode-in-binary-search-tree/,501. Find Mode in Binary Search Tree,48.7%,Easy
1,https://leetcode.com/problems/ipo/,502. IPO,44.9%,Hard
2,https://leetcode.com/problems/next-greater-element-ii/,503. Next Greater Element II,63.1%,Medium
3,https://leetcode.com/problems/base-7/,504. Base 7,48.0%,Easy
4,https://leetcode.com/problems/the-maze-ii/,505. The Maze II,52.4%,Medium
5,https://leetcode.com/problems/relative-ranks/,506. Relative Ranks,59.1%,Easy
6,https://leetcode.com/problems/perfect-number/,507. Perfect Number,37.8%,Easy
7,https://leetcode.com/problems/most-frequent-subtree-sum/,508. Most Frequent Subtree Sum,64.4%,Medium
8,https://leetcode.com/problems/fibonacci-number/,509. Fibonacci Number,69.2%,Easy
9,https://leetcode.com/problems/inorder-successor-in-bst-ii/,510. Inorder Successor in BST II,61.1%,Medium
10,https://leetcode.com/problems/game-play-analysis-i/,511. Game Play Analysis I,78.3%,Easy
11,https://leetcode.com/problems/game-play-analysis-ii/,512. Game Play Analysis II,53.9%,Easy
12,https://leetcode.com/problems/find-bottom-left-tree-value/,513. Find Bottom Left Tree Value,66.5%,Medium
13,https://leetcode.com/problems/freedom-trail/,514. Freedom Trail,46.7%,Hard
14,https://leetcode.com/problems/find-largest-value-in-each-tree-row/,515. Find Largest Value in Each Tree Row,64.6%,Medium
15,https://leetcode.com/problems/longest-palindromic-subsequence/,516. Longest Palindromic Subsequence,60.7%,Medium
16,https://leetcode.com/problems/super-washing-machines/,517. Super Washing Machines,40.1%,Hard
17,https://leetcode.com/problems/coin-change-ii/,518. Coin Change II,59.9%,Medium
18,https://leetcode.com/problems/random-flip-matrix/,519. Random Flip Matrix,39.9%,Medium
19,https://leetcode.com/problems/detect-capital/,520. Detect Capital,55.5%,Easy
20,https://leetcode.com/problems/longest-uncommon-subsequence-i/,521. Longest Uncommon Subsequence I,60.3%,Easy
21,https://leetcode.com/problems/longest-uncommon-subsequence-ii/,522. Longest Uncommon Subsequence II,40.4%,Medium
22,https://leetcode.com/problems/continuous-subarray-sum/,523. Continuous Subarray Sum,28.5%,Medium
23,https://leetcode.com/problems/longest-word-in-dictionary-through-deleting/,524. Longest Word in Dictionary through Deleting,51.2%,Medium
24,https://leetcode.com/problems/contiguous-array/,525. Contiguous Array,46.8%,Medium
25,https://leetcode.com/problems/beautiful-arrangement/,526. Beautiful Arrangement,64.6%,Medium
26,https://leetcode.com/problems/word-abbreviation/,527. Word Abbreviation,60.4%,Hard
27,https://leetcode.com/problems/random-pick-with-weight/,528. Random Pick with Weight,46.1%,Medium
28,https://leetcode.com/problems/minesweeper/,529. Minesweeper,65.5%,Medium
29,https://leetcode.com/problems/minimum-absolute-difference-in-bst/,530. Minimum Absolute Difference in BST,56.8%,Easy
30,https://leetcode.com/problems/lonely-pixel-i/,531. Lonely Pixel I,62.1%,Medium
31,https://leetcode.com/problems/k-diff-pairs-in-an-array/,532. K-diff Pairs in an Array,40.8%,Medium
32,https://leetcode.com/problems/lonely-pixel-ii/,533. Lonely Pixel II,48.5%,Medium
33,https://leetcode.com/problems/game-play-analysis-iii/,534. Game Play Analysis III,82.3%,Medium
34,https://leetcode.com/problems/encode-and-decode-tinyurl/,535. Encode and Decode TinyURL,85.8%,Medium
35,https://leetcode.com/problems/construct-binary-tree-from-string/,536. Construct Binary Tree from String,56.1%,Medium
36,https://leetcode.com/problems/complex-number-multiplication/,537. Complex Number Multiplication,71.4%,Medium
37,https://leetcode.com/problems/convert-bst-to-greater-tree/,538. Convert BST to Greater Tree,67.4%,Medium
38,https://leetcode.com/problems/minimum-time-difference/,539. Minimum Time Difference,56.3%,Medium
39,https://leetcode.com/problems/single-element-in-a-sorted-array/,540. Single Element in a Sorted Array,58.5%,Medium
40,https://leetcode.com/problems/reverse-string-ii/,541. Reverse String II,50.5%,Easy
41,https://leetcode.com/problems/01-matrix/,542. 01 Matrix,44.2%,Medium
42,https://leetcode.com/problems/diameter-of-binary-tree/,543. Diameter of Binary Tree,56.1%,Easy
43,https://leetcode.com/problems/output-contest-matches/,544. Output Contest Matches,76.8%,Medium
44,https://leetcode.com/problems/boundary-of-binary-tree/,545. Boundary of Binary Tree,44.3%,Medium
45,https://leetcode.com/problems/remove-boxes/,546. Remove Boxes,47.8%,Hard
46,https://leetcode.com/problems/number-of-provinces/,547. Number of Provinces,63.3%,Medium
47,https://leetcode.com/problems/split-array-with-equal-sum/,548. Split Array with Equal Sum,50.1%,Hard
48,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii/,549. Binary Tree Longest Consecutive Sequence II,49.5%,Medium
49,https://leetcode.com/problems/game-play-analysis-iv/,550. Game Play Analysis IV,44.1%,Medium
