,0,1,2,3
27,https://leetcode.com/problems/choose-edges-to-maximize-score-in-a-tree/,2378. Choose Edges to Maximize Score in a Tree,61.8%,Medium
28,https://leetcode.com/problems/minimum-recolors-to-get-k-consecutive-black-blocks/,2379. Minimum Recolors to Get K Consecutive Black Blocks,56.8%,Easy
29,https://leetcode.com/problems/time-needed-to-rearrange-a-binary-string/,2380. Time Needed to Rearrange a Binary String,48.2%,Medium
30,https://leetcode.com/problems/shifting-letters-ii/,2381. Shifting Letters II,34.2%,Medium
31,https://leetcode.com/problems/maximum-segment-sum-after-removals/,2382. Maximum Segment Sum After Removals,47.6%,Hard
32,https://leetcode.com/problems/minimum-hours-of-training-to-win-a-competition/,2383. Minimum Hours of Training to Win a Competition,41.0%,Easy
33,https://leetcode.com/problems/largest-palindromic-number/,2384. Largest Palindromic Number,30.6%,Medium
34,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected/,2385. Amount of Time for Binary Tree to Be Infected,56.1%,Medium
35,https://leetcode.com/problems/find-the-k-sum-of-an-array/,2386. Find the K-Sum of an Array,37.7%,Hard
36,https://leetcode.com/problems/median-of-a-row-wise-sorted-matrix/,2387. Median of a Row Wise Sorted Matrix,67.0%,Medium
37,https://leetcode.com/problems/change-null-values-in-a-table-to-the-previous-value/,2388. Change Null Values in a Table to the Previous Value,75.5%,Medium
38,https://leetcode.com/problems/longest-subsequence-with-limited-sum/,2389. Longest Subsequence With Limited Sum,64.8%,Easy
39,https://leetcode.com/problems/removing-stars-from-a-string/,2390. Removing Stars From a String,64.0%,Medium
40,https://leetcode.com/problems/minimum-amount-of-time-to-collect-garbage/,2391. Minimum Amount of Time to Collect Garbage,85.2%,Medium
41,https://leetcode.com/problems/build-a-matrix-with-conditions/,2392. Build a Matrix With Conditions,59.2%,Hard
42,https://leetcode.com/problems/count-strictly-increasing-subarrays/,2393. Count Strictly Increasing Subarrays,74.3%,Medium
43,https://leetcode.com/problems/employees-with-deductions/,2394. Employees With Deductions,46.8%,Medium
44,https://leetcode.com/problems/find-subarrays-with-equal-sum/,2395. Find Subarrays With Equal Sum,63.9%,Easy
45,https://leetcode.com/problems/strictly-palindromic-number/,2396. Strictly Palindromic Number,87.7%,Medium
46,https://leetcode.com/problems/maximum-rows-covered-by-columns/,2397. Maximum Rows Covered by Columns,52.5%,Medium
47,https://leetcode.com/problems/maximum-number-of-robots-within-budget/,2398. Maximum Number of Robots Within Budget,32.2%,Hard
48,https://leetcode.com/problems/check-distances-between-same-letters/,2399. Check Distances Between Same Letters,70.4%,Easy
49,https://leetcode.com/problems/number-of-ways-to-reach-a-position-after-exactly-k-steps/,2400. Number of Ways to Reach a Position After Exactly k Steps,32.1%,Medium
